number_of_elements,mean_atomic_mass,mean_fie,mean_atomic_radius,mean_Density,mean_ElectronAffinity,mean_FusionHeat,mean_ThermalConductivity,mean_Valence,critical_temp,Type
3,71.2343983333333,720.933333333333,167.666666666667,8123.66666666667,75.9,16.7666666666667,174.333333333333,3.33333333333333,4.89,0
3,71.2343983333333,720.933333333333,167.666666666667,8123.66666666667,75.9,16.7666666666667,174.333333333333,3.33333333333333,4.39,0
3,85.6816,1005.0,92.6666666666667,3913.80966666667,145.566666666667,4.284,2.74386,4.33333333333333,4.4,0
4,84.0012,988.85,95.25,4140.10725,158.3,4.563,2.187895,4.75,4.2,0
4,84.0012,988.85,95.25,4140.10725,158.3,4.563,2.187895,4.75,3.7,0
4,84.0012,988.85,95.25,4140.10725,158.3,4.563,2.187895,4.75,3.5,0
6,82.842275,821.216666666667,152.833333333333,4928.23816666667,66.9883333333333,12.7203333333333,33.50443,3.5,21.87,0
6,82.842275,821.216666666667,152.833333333333,4928.23816666667,66.9883333333333,12.7203333333333,33.50443,3.5,22.0,0
6,82.842275,821.216666666667,152.833333333333,4928.23816666667,66.9883333333333,12.7203333333333,33.50443,3.5,21.9,0
6,67.7112353333333,850.866666666667,147.0,4115.90483333333,61.6216666666667,9.54366666666667,29.5437633333333,3.5,15.4,0
5,75.05873,818.8,156.8,4574.4858,59.446,11.3244,35.405316,3.2,16.5,0
3,56.6216333333333,707.933333333333,171.0,4819.0,48.8666666666667,14.61,76.3333333333333,3.0,3.6,0
4,48.21366732,654.85,175.75,3856.25,50.225,11.6075,92.25,2.5,2.9,0
2,159.9085,868.55,151.5,14400.0,172.1,21.75,76.5,6.0,4.68,0
3,140.9075,818.866666666667,158.666666666667,13750.0,151.8,21.7333333333333,101.0,6.0,4.49,0
3,140.9075,818.866666666667,158.666666666667,13750.0,151.8,21.7333333333333,101.0,6.0,4.33,0
3,140.9075,818.866666666667,158.666666666667,13750.0,151.8,21.7333333333333,101.0,6.0,4.02,0
3,140.9075,818.866666666667,158.666666666667,13750.0,151.8,21.7333333333333,101.0,6.0,3.76,0
3,140.9075,818.866666666667,158.666666666667,13750.0,151.8,21.7333333333333,101.0,6.0,3.2,0
3,140.9075,818.866666666667,158.666666666667,13750.0,151.8,21.7333333333333,101.0,6.0,2.82,0
5,61.17608064,1047.7,109.0,4058.625,124.04,9.4964,28.010856,3.0,38.0,0
5,61.33441064,1045.0,121.4,4048.825,124.04,9.7764,28.410856,3.0,43.0,0
5,63.22488064,1047.7,119.6,4191.425,124.04,10.0964,28.410856,2.8,53.0,0
3,91.13699,710.2,158.333333333333,6833.0,79.9333333333333,24.4,78.0,3.66666666666667,1.98,0
3,92.7621266666667,802.5,156.666666666667,8470.66666666667,113.1,16.3,41.84,5.0,2.1,0
3,92.7621266666667,802.5,156.666666666667,8470.66666666667,113.1,16.3,41.84,5.0,1.2,0
5,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,3.34,0
5,83.23184064,1047.02,101.0,3686.425,163.54,3.7224,3.851856,3.6,2.27,0
5,69.188633856,760.46,160.0,3136.6858,65.21,9.8444,40.805316,2.8,5.0,0
2,67.4025,849.75,129.5,6346.5,106.85,9.6,39.76,4.5,8.2,0
3,77.13046,822.033333333333,151.333333333333,7517.66666666667,114.766666666667,15.0766666666667,41.735,5.0,6.6,0
3,77.13046,822.033333333333,151.333333333333,7517.66666666667,114.766666666667,15.0766666666667,41.735,5.0,6.25,0
4,77.587845,851.625,139.25,6843.0,135.2,12.6575,31.43125,5.25,4.27,0
4,77.587845,851.625,139.25,6843.0,135.2,12.6575,31.43125,5.25,3.18,0
4,77.587845,851.625,139.25,6843.0,135.2,12.6575,31.43125,5.25,2.76,0
4,77.587845,851.625,139.25,6843.0,135.2,12.6575,31.43125,5.25,2.23,0
4,77.587845,851.625,139.25,6843.0,135.2,12.6575,31.43125,5.25,1.87,0
4,77.587845,851.625,139.25,6843.0,135.2,12.6575,31.43125,5.25,1.17,0
2,106.492,746.5,169.5,6604.0,73.65,20.35,23.5,4.5,2.3,0
2,104.967,683.95,175.5,6910.5,75.7,14.0,45.0,4.0,1.9,0
2,106.492,746.5,169.5,6604.0,73.65,20.35,23.5,4.5,2.2,0
5,69.188633856,760.46,160.0,3136.6858,65.21,9.8444,40.805316,2.8,4.5,0
3,120.376,711.733333333333,141.333333333333,6953.33333333333,110.3,9.25333333333333,50.6666666666667,4.33333333333333,1.42,0
3,120.376,711.733333333333,141.333333333333,6953.33333333333,110.3,9.25333333333333,50.6666666666667,4.33333333333333,1.22,0
3,120.376,711.733333333333,141.333333333333,6953.33333333333,110.3,9.25333333333333,50.6666666666667,4.33333333333333,1.41,0
3,134.058,710.2,186.0,10464.3333333333,96.15,21.9333333333333,76.0,4.0,6.1,0
3,134.058,710.2,186.0,10464.3333333333,96.15,21.9333333333333,76.0,4.0,3.2,0
2,139.55669,711.35,193.0,14795.0,51.8,29.9,51.0,6.0,8.9,0
2,139.55669,711.35,193.0,14795.0,51.8,29.9,51.0,6.0,6.75,0
2,139.55669,711.35,193.0,14795.0,51.8,29.9,51.0,6.0,5.62,0
2,139.55669,711.35,193.0,14795.0,51.8,29.9,51.0,6.0,4.92,0
3,151.43529,682.5,169.0,9316.33333333333,65.8,11.3,30.6666666666667,4.0,2.1,0
2,67.4025,849.75,129.5,6346.5,106.85,9.6,39.76,4.5,9.4,0
2,133.8369,719.55,146.0,9344.0,103.1,14.05,49.5,3.5,3.95,0
4,103.73429875,641.625,167.75,8817.25,62.475,12.665,78.25,4.25,2.25,0
4,103.73429875,641.625,167.75,8817.25,62.475,12.665,78.25,4.25,2.18,0
4,103.73429875,641.625,167.75,8817.25,62.475,12.665,78.25,4.25,2.13,0
4,103.73429875,641.625,167.75,8817.25,62.475,12.665,78.25,4.25,1.8,0
4,103.73429875,641.625,167.75,8817.25,62.475,12.665,78.25,4.25,1.77,0
3,94.2435333333333,750.733333333333,167.0,6281.66666666667,49.4,16.9333333333333,47.6666666666667,3.66666666666667,31.0,0
3,85.6816,1005.0,92.6666666666667,3913.80966666667,145.566666666667,4.284,2.74386,4.33333333333333,4.7,0
4,78.4260905,815.85,149.75,5167.0,55.175,12.86,35.809,4.0,25.0,0
4,39.43635,883.125,118.5,3307.35725,104.325,5.6055,41.136645,3.0,42.8,0
3,136.207216666667,718.233333333333,183.0,11137.6666666667,126.266666666667,19.5666666666667,48.0,4.66666666666667,7.92,0
4,137.1844125,673.7,183.5,10025.5,107.575,16.05,38.75,4.5,5.75,0
4,137.1844125,673.7,183.5,10025.5,107.575,16.05,38.75,4.5,5.52,0
4,137.1844125,673.7,183.5,10025.5,107.575,16.05,38.75,4.5,4.61,0
4,137.1844125,673.7,183.5,10025.5,107.575,16.05,38.75,4.5,4.11,0
4,137.1844125,673.7,183.5,10025.5,107.575,16.05,38.75,4.5,3.43,0
4,137.1844125,673.7,183.5,10025.5,107.575,16.05,38.75,4.5,1.767,0
4,137.1844125,673.7,183.5,10025.5,107.575,16.05,38.75,4.5,1.015,0
4,137.1844125,673.7,183.5,10025.5,107.575,16.05,38.75,4.5,0.29,0
2,124.5292,646.15,168.5,5665.0,48.285,9.72,104.0,3.5,2.075,0
3,114.012233333333,755.166666666667,136.0,8525.66666666667,110.233333333333,8.93333333333333,45.84,3.66666666666667,3.7,0
3,95.1024,828.533333333333,168.666666666667,6927.80966666667,90.3333333333333,12.4706666666667,76.00886,3.0,5.5,0
3,71.5696666666667,947.166666666667,117.666666666667,5271.0,179.933333333333,8.33333333333333,26.5466666666667,4.66666666666667,5.0,0
5,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,3.1,0
5,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,4.46,0
5,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,4.55,0
5,83.23184064,1047.02,101.0,3686.425,163.54,3.7224,3.851856,3.6,4.0,0
5,83.23184064,1047.02,101.0,3686.425,163.54,3.7224,3.851856,3.6,3.51,0
5,84.05704064,1045.3,105.2,3750.625,163.54,4.0424,5.051856,3.4,3.51,0
5,84.05704064,1045.3,105.2,3750.625,163.54,4.0424,5.051856,3.4,5.24,0
5,84.05704064,1045.3,105.2,3750.625,163.54,4.0424,5.051856,3.4,5.44,0
4,77.9380625,705.325,177.75,5447.75,38.0175,14.235,85.5,3.5,32.5,0
3,73.8065333333333,779.7,159.0,6433.33333333333,46.19,17.6466666666667,107.0,3.66666666666667,1.27,0
3,89.6538666666667,766.233333333333,167.333333333333,6793.33333333333,47.0766666666667,17.4666666666667,52.0,3.66666666666667,0.92,0
3,106.222866666667,750.733333333333,178.666666666667,7086.66666666667,50.05,17.4666666666667,46.3333333333333,3.66666666666667,2.0,0
5,62.00128064,1045.98,113.2,4122.825,124.04,9.8164,29.210856,2.8,51.0,0
3,148.775523,863.866666666667,143.333333333333,10745.6666666667,173.566666666667,16.5666666666667,115.666666666667,5.33333333333333,4.5,0
3,148.775523,863.866666666667,143.333333333333,10745.6666666667,173.566666666667,16.5666666666667,115.666666666667,5.33333333333333,6.0,0
3,148.775523,863.866666666667,143.333333333333,10745.6666666667,173.566666666667,16.5666666666667,115.666666666667,5.33333333333333,6.7,0
3,148.775523,863.866666666667,143.333333333333,10745.6666666667,173.566666666667,16.5666666666667,115.666666666667,5.33333333333333,6.6,0
2,159.3632845,861.3,153.5,12998.5,164.5,16.1,172.0,5.0,8.0,0
2,159.3632845,861.3,153.5,12998.5,164.5,16.1,172.0,5.0,7.0,0
2,159.3632845,861.3,153.5,12998.5,164.5,16.1,172.0,5.0,8.1,0
2,173.1537,602.7,198.0,6645.0,54.075,9.45,13.0,3.5,4.4,0
5,69.188633856,760.46,160.0,3136.6858,65.21,9.8444,40.805316,2.8,3.14,0
5,69.188633856,760.46,160.0,3136.6858,65.21,9.8444,40.805316,2.8,4.24,0
5,69.188633856,760.46,160.0,3136.6858,65.21,9.8444,40.805316,2.8,5.22,0
5,69.188633856,760.46,160.0,3136.6858,65.21,9.8444,40.805316,2.8,5.53,0
5,57.0655,843.5,141.6,4468.4858,59.566,14.5044,39.005316,3.4,24.8,0
6,54.23425,801.15,150.333333333333,3982.0715,50.2833333333333,13.5103333333333,65.8377633333333,3.16666666666667,25.8,0
6,54.23425,801.15,150.333333333333,3982.0715,50.2833333333333,13.5103333333333,65.8377633333333,3.16666666666667,13.7,0
6,54.23425,801.15,150.333333333333,3982.0715,50.2833333333333,13.5103333333333,65.8377633333333,3.16666666666667,0.8,0
5,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,7.11,0
5,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,10.26,0
5,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,10.96,0
5,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,9.5,0
5,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,7.86,0
3,160.886466666667,695.8,179.333333333333,10289.6666666667,66.4666666666667,15.8333333333333,31.3333333333333,4.0,1.24,0
3,135.526423333333,660.066666666667,162.333333333333,8278.0,85.2333333333333,11.4666666666667,37.3333333333333,3.33333333333333,4.41,0
3,135.929933333333,659.733333333333,159.0,8459.0,85.9,11.2,36.6666666666667,3.66666666666667,4.2,0
3,136.193816666667,655.233333333333,179.666666666667,8442.66666666667,85.9,11.6666666666667,37.3333333333333,3.66666666666667,4.2,0
3,137.305266666667,656.866666666667,166.0,8566.0,85.9,11.7333333333333,38.6666666666667,3.33333333333333,4.2,0
3,139.3446,659.733333333333,176.666666666667,8680.33333333333,85.9,12.2,37.3333333333333,3.33333333333333,4.2,0
3,141.641266666667,677.766666666667,175.0,8863.0,85.9,12.7,36.6666666666667,3.33333333333333,4.2,0
3,142.199716666667,669.366666666667,172.333333333333,8969.0,85.9,12.9666666666667,36.6666666666667,3.33333333333333,4.2,0
3,143.391266666667,668.7,173.333333333333,9079.66666666667,85.9,13.0666666666667,36.6666666666667,3.33333333333333,4.2,0
5,84.05704064,1045.3,105.2,3750.625,163.54,4.0424,5.051856,3.4,4.95,0
1,30.973762,1011.2,98.0,1823.0,72.5,0.64,0.236,5.0,9.5,0
3,69.8698566666667,787.666666666667,137.0,5771.33333333333,106.133333333333,42.8333333333333,81.3333333333333,3.0,2.86,0
4,68.2888925,777.0,139.0,6568.5,109.575,35.4,161.0,2.75,3.15,0
4,68.2888925,777.0,139.0,6568.5,109.575,35.4,161.0,2.75,3.24,0
4,68.2888925,777.0,139.0,6568.5,109.575,35.4,161.0,2.75,3.31,0
4,68.2888925,777.0,139.0,6568.5,109.575,35.4,161.0,2.75,3.45,0
4,68.2888925,777.0,139.0,6568.5,109.575,35.4,161.0,2.75,3.48,0
3,105.985156666667,701.533333333333,163.0,7830.66666666667,75.0666666666667,18.2666666666667,48.0,3.66666666666667,0.96,0
3,105.985156666667,701.533333333333,163.0,7830.66666666667,75.0666666666667,18.2666666666667,48.0,3.66666666666667,2.23,0
3,75.2281233333333,687.766666666667,151.666666666667,5794.66666666667,99.3666666666667,24.5666666666667,84.6666666666667,3.0,0.96,0
3,90.07629,679.1,156.333333333333,6792.33333333333,94.5,18.4333333333333,54.6666666666667,3.0,0.74,0
5,75.05873,818.8,156.8,4574.4858,59.446,11.3244,35.405316,3.2,13.6,0
6,73.4456083333333,833.3,154.333333333333,5002.0715,49.7883333333333,10.662,49.50443,3.0,13.0,0
6,73.4456083333333,833.3,154.333333333333,5002.0715,49.7883333333333,10.662,49.50443,3.0,12.0,0
2,155.4635,788.15,162.5,14935.0,130.65,16.5,108.5,5.0,0.93,0
3,135.539823333333,723.066666666667,165.666666666667,10973.0,125.6,19.3666666666667,48.0,4.33333333333333,8.2,0
3,137.318666666667,719.866666666667,169.333333333333,11261.0,126.266666666667,19.6333333333333,49.3333333333333,4.33333333333333,0.7,0
3,85.6816,1005.0,92.6666666666667,3913.80966666667,145.566666666667,4.284,2.74386,4.33333333333333,4.47,0
5,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,8.65,0
3,66.9491133333333,1131.36666666667,98.0,6417.17296666667,98.9666666666667,11.9266666666667,56.7356933333333,3.0,120.0,1
3,105.985156666667,701.533333333333,163.0,7830.66666666667,75.0666666666667,18.2666666666667,48.0,3.66666666666667,2.5,0
2,17.558,768.75,116.0,2099.0,14.85,29.35,93.5,2.5,33.0,0
2,159.3632845,861.3,153.5,12998.5,164.5,16.1,172.0,5.0,6.7,0
2,118.289,695.65,144.5,7003.5,67.55,11.48,53.0,4.0,3.7,0
5,83.23184064,1047.02,101.0,3686.425,163.54,3.7224,3.851856,3.6,1.89,0
5,83.39017064,1044.32,113.4,3676.625,163.54,4.0024,4.251856,3.6,4.29,0
5,84.05704064,1045.3,105.2,3750.625,163.54,4.0424,5.051856,3.4,4.37,0
5,89.81944064,1059.6,108.4,3662.625,163.54,4.1624,9.451856,3.4,5.3,0
3,105.633083333333,727.7,179.666666666667,8245.66666666667,77.9333333333333,20.1,61.0,5.0,2.5,0
3,51.2521230933333,733.633333333333,153.333333333333,4856.33333333333,50.3333333333333,14.7,89.6666666666667,3.0,8.94,0
4,53.17239107,739.75,153.0,5867.25,54.05,15.075,92.25,3.25,9.81,0
4,53.17239107,739.75,153.0,5867.25,54.05,15.075,92.25,3.25,17.8,0
4,53.17239107,739.75,153.0,5867.25,54.05,15.075,92.25,3.25,19.9,0
4,53.17239107,739.75,153.0,5867.25,54.05,15.075,92.25,3.25,15.9,0
4,80.73835,826.675,152.5,3678.85725,67.9375,11.6555,16.006645,3.25,0.95,0
4,72.77084232,675.85,178.25,4519.75,41.6125,13.025,71.75,2.75,5.3,0
4,72.77084232,675.85,178.25,4519.75,41.6125,13.025,71.75,2.75,11.8,0
4,72.77084232,675.85,178.25,4519.75,41.6125,13.025,71.75,2.75,15.9,0
4,72.77084232,675.85,178.25,4519.75,41.6125,13.025,71.75,2.75,23.8,0
4,72.77084232,675.85,178.25,4519.75,41.6125,13.025,71.75,2.75,33.1,0
4,72.77084232,675.85,178.25,4519.75,41.6125,13.025,71.75,2.75,33.7,0
4,72.77084232,675.85,178.25,4519.75,41.6125,13.025,71.75,2.75,32.8,0
4,72.77084232,675.85,178.25,4519.75,41.6125,13.025,71.75,2.75,28.7,0
4,72.77084232,675.85,178.25,4519.75,41.6125,13.025,71.75,2.75,24.2,0
4,72.77084232,675.85,178.25,4519.75,41.6125,13.025,71.75,2.75,19.2,0
4,72.77084232,675.85,178.25,4519.75,41.6125,13.025,71.75,2.75,18.4,0
3,90.928244,757.266666666667,155.333333333333,6806.33333333333,77.7333333333333,9.54666666666667,54.412,4.66666666666667,2.5,0
3,120.698744,806.8,157.666666666667,10176.3333333333,91.5,10.98,54.412,4.66666666666667,5.3,0
3,135.348023333333,785.133333333333,163.0,11477.6666666667,93.8333333333333,20.0,71.0,4.66666666666667,3.1,0
5,83.05473,882.8,137.6,5296.4858,96.48,13.2244,29.005316,4.0,25.0,0
5,84.9452,885.5,135.8,5439.0858,96.48,13.5444,29.005316,3.8,25.0,0
5,86.3232,896.32,134.8,5548.6858,96.48,13.8444,28.605316,3.8,25.0,0
6,73.9540672,1017.91666666667,120.166666666667,4532.85416666667,135.316666666667,11.3303333333333,24.1757133333333,3.33333333333333,40.0,0
6,75.1024005333333,1026.93333333333,119.333333333333,4624.1875,135.316666666667,11.5803333333333,23.84238,3.33333333333333,45.0,0
5,76.392968,736.54,167.2,6696.2,35.77,15.78,50.94,3.6,18.0,0
5,76.392968,736.54,167.2,6696.2,35.77,15.78,50.94,3.6,13.5,0
5,76.392968,736.54,167.2,6696.2,35.77,15.78,50.94,3.6,12.5,0
5,76.392968,736.54,167.2,6696.2,35.77,15.78,50.94,3.6,8.0,0
5,70.8010814,787.16,156.4,5280.8,37.23,12.668,30.9872,3.8,16.0,0
3,149.050333333333,655.4,173.666666666667,12186.3333333333,78.1333333333333,11.5866666666667,81.0,4.33333333333333,1.273,0
6,78.456875,769.25,159.833333333333,5608.90483333333,80.3716666666667,12.6203333333333,109.671096666667,3.16666666666667,26.0,0
4,161.93525,743.05,173.0,12523.25,58.975,9.2625,62.825,3.75,0.955,0
4,161.93525,743.05,173.0,12523.25,58.975,9.2625,62.825,3.75,0.993,0
4,161.93525,743.05,173.0,12523.25,58.975,9.2625,62.825,3.75,0.476,0
4,141.46525,668.6,166.5,10967.25,85.8,10.44,77.5,4.25,1.043,0
4,141.46525,668.6,166.5,10967.25,85.8,10.44,77.5,4.25,0.8,0
4,141.46525,668.6,166.5,10967.25,85.8,10.44,77.5,4.25,0.66,0
4,160.55875,708.575,174.5,14502.25,110.3,13.69,78.5,4.75,0.897,0
4,160.55875,708.575,174.5,14502.25,110.3,13.69,78.5,4.75,0.734,0
4,160.55875,708.575,174.5,14502.25,110.3,13.69,78.5,4.75,0.429,0
3,51.2521230933333,733.633333333333,153.333333333333,4856.33333333333,50.3333333333333,14.7,89.6666666666667,3.0,11.1,0
4,53.17239107,739.75,153.0,5867.25,54.05,15.075,92.25,3.25,13.0,0
4,53.17239107,739.75,153.0,5867.25,54.05,15.075,92.25,3.25,18.8,0
4,53.17239107,739.75,153.0,5867.25,54.05,15.075,92.25,3.25,20.4,0
4,53.17239107,739.75,153.0,5867.25,54.05,15.075,92.25,3.25,17.0,0
4,53.17239107,739.75,153.0,5867.25,54.05,15.075,92.25,3.25,7.53,0
4,81.75669875,741.475,168.75,6502.75,44.3375,16.425,61.75,3.5,6.2,0
4,81.75669875,741.475,168.75,6502.75,44.3375,16.425,61.75,3.5,6.7,0
5,81.68424,741.9,175.0,3249.4858,64.03,9.7624,24.405316,2.8,4.25,0
5,81.68424,741.9,175.0,3249.4858,64.03,9.7624,24.405316,2.8,5.33,0
5,81.68424,741.9,175.0,3249.4858,64.03,9.7624,24.405316,2.8,6.19,0
5,81.68424,741.9,175.0,3249.4858,64.03,9.7624,24.405316,2.8,5.93,0
5,81.68424,741.9,175.0,3249.4858,64.03,9.7624,24.405316,2.8,5.71,0
3,91.13699,710.2,158.333333333333,6833.0,79.9333333333333,24.4,78.0,3.66666666666667,2.65,0
3,120.691656666667,731.733333333333,161.0,9975.33333333333,130.466666666667,25.5,78.0,4.33333333333333,1.52,0
4,106.164025,672.8,170.0,6518.75,70.7,6.3975,45.88,3.25,31.8,0
3,142.079,846.866666666667,157.333333333333,13607.6666666667,133.133333333333,20.0666666666667,74.6666666666667,5.33333333333333,2.5,0
3,79.6459,833.766666666667,161.333333333333,6702.47633333333,90.8333333333333,12.5173333333333,90.00886,3.0,2.09,0
3,79.6459,833.766666666667,161.333333333333,6702.47633333333,90.8333333333333,12.5173333333333,90.00886,3.0,1.74,0
3,79.6459,833.766666666667,161.333333333333,6702.47633333333,90.8333333333333,12.5173333333333,90.00886,3.0,1.34,0
3,79.6459,833.766666666667,161.333333333333,6702.47633333333,90.8333333333333,12.5173333333333,90.00886,3.0,0.885,0
3,105.516221666667,669.133333333333,164.0,7452.0,74.5,9.83333333333333,60.0,3.66666666666667,1.95,0
3,105.516221666667,669.133333333333,164.0,7452.0,74.5,9.83333333333333,60.0,3.66666666666667,2.85,0
5,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,9.25,0
4,91.48215,790.7,160.25,9150.25,76.8425,17.51,100.0,4.0,9.96,0
4,94.03645,827.5,138.75,5342.85725,90.4075,8.0555,110.756645,2.75,4.0,0
4,94.03645,827.5,138.75,5342.85725,90.4075,8.0555,110.756645,2.75,4.3,0
4,150.75215,772.25,141.25,9107.25,113.225,8.0925,118.38,4.0,1.075,0
4,150.75215,772.25,141.25,9107.25,113.225,8.0925,118.38,4.0,1.7,0
4,37.749495,1041.05,103.25,2725.67,93.425,19.3955,51.0131025,3.5,16.35,0
3,40.9708266666667,1126.06666666667,100.666666666667,2857.56,79.5333333333333,9.12733333333333,18.01747,3.33333333333333,17.2,0
4,94.03645,827.5,138.75,5342.85725,90.4075,8.0555,110.756645,2.75,9.0,0
4,142.082,712.6,144.5,8050.0,91.875,8.1325,46.75,4.25,3.2,0
4,142.082,712.6,144.5,8050.0,91.875,8.1325,46.75,4.25,3.4,0
4,142.082,712.6,144.5,8050.0,91.875,8.1325,46.75,4.25,4.0,0
4,142.082,712.6,144.5,8050.0,91.875,8.1325,46.75,4.25,4.8,0
5,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,2.65,0
5,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,7.92,0
5,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,5.43,0
5,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,4.51,0
5,82.98973464,1047.22,103.0,3577.825,163.14,3.8824,4.251856,3.4,2.75,0
3,164.323416666667,728.8,177.333333333333,11900.6666666667,110.2,14.1,32.0,4.66666666666667,0.98,0
3,39.24136,955.1,113.666666666667,3677.08366666667,41.4333333333333,25.72,27.00861,3.66666666666667,4.4,0
4,74.38887875,678.7,161.5,5494.5,43.5,20.975,39.25,3.25,4.1,0
2,130.332735,687.2,164.0,6421.5,77.1,13.0,18.5,4.0,5.3,0
5,71.16388,858.94,141.0,5972.6858,80.84,13.4844,46.605316,3.0,7.5,0
5,71.16388,858.94,141.0,5972.6858,80.84,13.4844,46.605316,3.0,9.0,0
5,71.16388,858.94,141.0,5972.6858,80.84,13.4844,46.605316,3.0,6.0,0
5,72.41034,745.04,170.6,3114.2858,64.33,9.7904,32.805316,2.8,3.88,0
5,72.41034,745.04,170.6,3114.2858,64.33,9.7904,32.805316,2.8,4.25,0
5,72.41034,745.04,170.6,3114.2858,64.33,9.7904,32.805316,2.8,5.13,0
5,72.41034,745.04,170.6,3114.2858,64.33,9.7904,32.805316,2.8,6.1,0
5,72.41034,745.04,170.6,3114.2858,64.33,9.7904,32.805316,2.8,5.86,0
5,72.41034,745.04,170.6,3114.2858,64.33,9.7904,32.805316,2.8,3.0,0
6,103.131213333333,770.383333333333,164.666666666667,6799.23816666667,76.955,12.2703333333333,95.50443,3.0,40.0,0
6,102.86388,769.25,165.833333333333,7150.73816666667,76.955,12.137,95.3377633333333,3.0,30.0,0
4,37.47350465,988.85,105.0,2818.17,70.65,9.5205,72.2631025,3.25,7.0,0
4,37.47350465,988.85,105.0,2818.17,70.65,9.5205,72.2631025,3.25,17.3,0
4,36.80437,1028.875,111.75,2577.67,60.025,9.0205,53.5131025,3.0,15.0,0
4,36.80437,1028.875,111.75,2577.67,60.025,9.0205,53.5131025,3.0,17.6,0
4,36.80437,1028.875,111.75,2577.67,60.025,9.0205,53.5131025,3.0,5.0,0
4,36.80437,1028.875,111.75,2577.67,60.025,9.0205,53.5131025,3.0,16.2,0
3,40.9708266666667,1126.06666666667,100.666666666667,2857.56,79.5333333333333,9.12733333333333,18.01747,3.33333333333333,17.7,0
